,title,hits,hits_grade
2188,党委组织部支部开展专题学习,420,35.0
2189,重庆大学第六届管咨赛经验交流会顺利举行,347,28.916666666666668
2190,大数据与软件学院党委理论学习中心组开展2018年第二次专题学习,256,21.333333333333332
2191,力压弘深，法学院女篮展不败之态,290,24.166666666666668
2192,俄罗斯高端专家代表团一行访问重庆大学,1029,85.75
2193,化学化工学院召开第二次党委（扩大）会议，落实学院党建工作机制,268,22.333333333333332
2194,学工部党支部赴红岩革命纪念馆开展实践学习党日活动,441,36.75
2195,春•纳书香，图•藏经典,268,22.333333333333332
2196,图书馆党总支组织开展特色党日活动——参观重庆市人类生命与健康博物馆,681,56.75
2197,法学院举行全院教职工政治学习大会暨各支部主题党日活动,319,26.583333333333332
2198,建管学院17级财务管理二班团日活动顺利举行,274,22.833333333333332
2199,学两会 谈家乡 讲变化 话未来,540,45.0
2200,化学化工学院慰问2018年度春季运动会入场方阵训练,711,59.25
2201,化学化工学院慰问2018年度春季运动会健身操训练,275,22.916666666666668
2202,自强不息 自信不止,405,33.75
2203,重庆大学土木工程学院山地建筑结构地震响应特征及破坏机理振动台试验取得圆满成功,591,49.25
2204,春随你来，情伴花开,251,20.916666666666668
2205,教育部离退休干部局局长于虹一行实地调研重庆大学离退休工作,795,66.25
2206,新学期机械工程学院研究生团委、学生会工作部署会议,350,29.166666666666668
2207,师生携手 和谐之春,308,25.666666666666668
2208,“拥抱新时代，踏上新征程”大数据与软件学院党团活动,332,27.666666666666668
2209,建管学院成功举办中澳国际学术论坛,488,40.666666666666664
2210,校党委书记周旬到药学院与青年教师面对面交流,621,51.75
2211,【建管】“第一届建管之声十佳歌手”圆满落幕,416,34.666666666666664
2212,【建管】“基于BIM互联网建筑大数据价值挖掘”双周沙龙圆满落幕,488,40.666666666666664
2213,重庆大学第二届“树声前锋杯”医疗健康IT竞赛初赛成功举办,334,27.833333333333332
2214,球场较量，青春激昂,207,17.25
2215,青岛理工大学建筑与城乡规划学院一行到我院,1325,100.0
2216,易班特色项目易课堂——高等数学2（电子信息类）项目前期成功开展,413,34.416666666666664
2217,心系祖国 志在四方 重庆大学举行2018届毕业生春季双选会,1365,100.0
2218,中央马工程重点教材首席专家秦宣教授作客“红岩讲坛”,882,73.5
2219,新时代中共党史党建学科建设研讨会在重庆大学举行,1754,100.0
2220,马克思主义学院召开全体研究生大会,270,22.5
2221,建管学院17级财务管理一班团日活动顺利举行,267,22.25
2222,经管学院国创答辩会成功举行,503,41.916666666666664
2223,“看见”你的声音,467,38.916666666666664
2224,阳光计划活动大赛启动仪式暨答辩大会顺利举行,314,26.166666666666668
2225,修好政德课 守好政德心,395,32.916666666666664
2226,计算机学院办公室党支部学习讨论习近平在第十三届全国人民代表大会第一次会议上的讲话精神,923,76.91666666666667
2227,建规学院党委组织教工党员赴廉政教育基地参观学习,259,21.583333333333332
2228,生命科学学院举办“学科分析提高学科ESI影响力”的专题讲座,548,45.666666666666664
2229,雏鹰计划第三讲：立体构成实践,393,32.75
2230,奥克兰大学Wei Gao教授出席工程科学前沿讲坛并作报告,507,42.25
2231,重庆大学举办“科研诚信及学风建设”主题宣讲会,522,43.5
2232,“学两会，谈家乡，讲变化，话未来”团日活动,315,26.25
2233,建管学院菁英讲堂之PPT演讲大赛决赛落下帷幕,382,31.833333333333332
2234,计算机学院本科生二支部成功召开支委会,399,33.25
2235,航空航天复合材料领域专家应邀来我校举行系列讲座,701,58.416666666666664
2236,重庆大学专项奖与青少年科技创新共舞,356,29.666666666666668
2237,“互联网+与挑战杯”分享与培训会,738,61.5
2238,夕阳红讲坛老年之春健康保健知识系列讲座正在进行,360,30.0
2239,第39期复合材料学术沙龙在重庆大学举办,455,37.916666666666664
2240,“创青春”全国大学生创业大赛重庆大学决赛举行,1900,100.0
2241,北京航空航天大学离退休工作处来重庆大学调研,440,36.666666666666664
2242,保卫部、学工部联合开展4.15全民国家安全,346,28.833333333333332
2243,2018重庆大学国际学生“汉语之星”选拔赛顺利举行,568,47.333333333333336
2244,计算机学院肖迪教授入选2017年中国高被引学者,637,53.083333333333336
2245,校党委书记周旬调研学校民主党派工作,407,33.916666666666664
2246,继续教育学院3D培训中心2016级园林景观班组织写生活动,314,26.166666666666668
2247,重庆大学建管学院开展十二届国创立项答辩,560,46.666666666666664
2248,重庆大学举办未来空间网络技术研讨会,552,46.0
2249,重庆大学参加重庆市2018年社会科学普及工作会议,529,44.083333333333336
2250,重庆大学学生文化艺术中心举办“阳光虎溪下•草坪音乐节”音乐分享会,505,42.083333333333336
2251,重庆大学研工部开展“安全意识筑重大，国家安全记心间”主题知识竞答活动,924,77.0
2252,倾心以备厚积待发,304,25.333333333333332
2253,重庆大学高水平足球队进入全国青少年校园足球联赛大学超级组总决赛,1723,100.0
2254,心桨叶桨双荡漾 凝心合力“双一流”,272,22.666666666666668
2255,吹响志愿者集结的号角,259,21.583333333333332
2256,重庆大学土木工程学院老师参加“2018年国家精品在线开放课程建设与申报研修班”,370,30.833333333333332
2257,新时代新闻传播学科建设与人才培养高端座谈在重庆大学举行,2585,100.0
2258,星期日讲座第一讲：吴波老师谈“沙磁文化”,898,74.83333333333333
2259,化学化工学院“实验中心发展与实验教学质量提升”专题座谈会顺利召开,286,23.833333333333332
2260,国韵•华夏匠心 传统文化展示交流,523,43.583333333333336
2261,指尖创意 环保先行,376,31.333333333333332
2262,马克思主义学院庞永红教授应邀参加纪念马克思诞辰200周年研讨会,530,44.166666666666664
2263,重庆大学举行基层就业学费补偿贷款代偿政策培训,579,48.25
2264,图书馆学科馆员走进课堂开展嵌入式教学服务,491,40.916666666666664
2265,电气工程学院侯世英教授当选新一届中国高校电工学研究会理事长,2790,100.0
2266,重庆大学土木工程学院师到北京交通大学交流调研,358,29.833333333333332
2267,拥抱新时代，踏上新征程,315,26.25
2268,光电学院本科电子支部考研交流会,285,23.75
2269,计算机学院2015级开展考研政策讲座,319,26.583333333333332
2270,《重庆日报》： 重庆大学2017年获专利授权951项,2687,100.0
2271,科技部材料领域前沿技术创新研讨会在重庆大学召开,665,55.416666666666664
2272,校党委书记周旬调研学校党建及“双一流”建设工作,1136,94.66666666666667
2273,高校实验教学示范中心可持续发展暨教学质量提升研讨会在重庆大学召开,1280,100.0
2274,重大UC联合学院师生受邀参加四川大学匹兹堡学院第二届学生国际交流论坛,700,58.333333333333336
2275,建筑城规学院开展春游敬老活动,254,21.166666666666668
2276,建筑学部足球联赛第三场：建规学院vs土木学院,355,29.583333333333332
2277,自动化学院研究生党员开展“两会基础知识巩固”党组织生活,332,27.666666666666668
2278,学习2018年全国两会政府工作报告,2994,100.0
2279,学习两会精神 聚焦社会动态,266,22.166666666666668
2280,张宗益校长到光电工程学院调研“双一流”建设情况,489,40.75
2281,学习两会精神,251,20.916666666666668
2282,学习两会精神二——教育与人才,513,42.75
2283,重庆大学研究生院、研工部召开“互联网+”大学生创新创业大赛工作布置会,441,36.75
2284,争当“五四”好青年,574,47.833333333333336
2285,重大青年校友李力公司再创佳绩,1070,89.16666666666667
2286,【建管】澳大利亚阿德莱德大学Prof.Vernon Ireland来建管学院开展学术交流,330,27.5
2287,17级化工1班举行“学两会、谈家乡、讲变化、话未来”主题团日活动,321,26.75
2288,【建管】上海交通大学环境科学与工程学院院长耿涌来建管学院开展学术交流,581,48.416666666666664
2289,继续教育学院学生志愿者参与附小运动会裁判工作,289,24.083333333333332
2290,重庆大学绿服队开展三月绿色文化周,389,32.416666666666664
2291,就业中心召开促进少数民族毕业生就业工作座谈会,418,34.833333333333336
2292,就业中心举行2019届毕业生就业工作培训会,401,33.416666666666664
2293,马克思主义学院召开理论学习中心组学习会,500,41.666666666666664
2294,党委常委会召开2018年第10次会议,1267,100.0
2295,经管学院2017级MPAcc专业研究生班赴隆鑫通用动力股份有限公司开展移动课堂活动,372,31.0
2296,重庆大学-辛辛那提大学联合学院的COFFEE-HOUR时光,376,31.333333333333332
2297,博雅学院举行“国家安全教育日”主题活动,346,28.833333333333332
2298,筑友谊桥梁 扬中华文化,310,25.833333333333332
2299,【博雅讲座】第二十五讲：从案头到出版：古籍整理理论与实践,378,31.5
2300,虎溪校区已落成9座中国科学家塑像,863,71.91666666666667
2301,张宗益校长调研重庆大学产业技术研究院建设情况,2086,100.0
2302,生物工程学院举办以“隐患险于明火，防范胜于救灾，责任重于泰山”为主题的消防安全演练,384,32.0
2303,我校教师首次入选中央“马工程”重点教材课题组主要成员并作出贡献,611,50.916666666666664
2304,【建管】中澳国际学术论坛之阿德莱德大学教授Vernon Ireland学术讲座圆满结束,407,33.916666666666664
2305,法学院黄锡生院长受聘中共重庆市委首批法律顾问,496,41.333333333333336
2306,图书馆为经管学院和体育学院研究生开展数据库实操指导讲座,343,28.583333333333332
2307,“期刊国际化、数字化、品牌化建设专题报告会”在重庆大学召开,433,36.083333333333336
2308,校党委书记周旬调研指导机关党委党建工作,443,36.916666666666664
2309,青春激扬 重庆大学2018年春季运动会开幕,8887,100.0
2310,学校党委任命重庆大学生命科学学院党委书记,1563,100.0
2311,“温尼科特精神分析理论与临床案例督导”公益讲座在我校顺利举行,444,37.0
2312,研究生篮球赛自动化学院首战告捷,301,25.083333333333332
2313,就业中心选派9名教师参加BCC国际生涯教练认证培训,798,66.5
2314,2018春季运动会拉开帷幕，汽车学院演绎芳华岁月,506,42.166666666666664
2315,建管学院参加2018年春季田径运动会开幕式,861,71.75
2316,未雨绸缪，重在规划——中央人民广播电台访谈我校就业中心主任,380,31.666666666666668
2317,资环学院二级党校成功举办2018年入党积极分子培训第一期开班仪式暨第一讲,360,30.0
2318,科发院和前沿院组织召开“重庆超瞬态物质科学大装置”研讨会,3146,100.0
2319,2018年重庆大学春季运动会之化学化工学院研究生风采,363,30.25
2320,【建管】卓越论坛-建管学院博士生学术沙龙001期成功举办,566,47.166666666666664
2321,青春洋溢，挥洒汗水,347,28.916666666666668
2322,初窥巾帼风采,446,37.166666666666664
2323,如风急行,338,28.166666666666668
2324,以情相伴 爱洒璧山——记土木工程学院2018年第一次关爱特殊儿童志愿活动,295,24.583333333333332
2325,你不知道的春运会之幕后组织篇,614,51.166666666666664
2326,开幕式队列展英姿，运动会健儿引雄风,767,63.916666666666664
2327,运动不止，青春不散,297,24.75
2328,青春无畏，化院争最,345,28.75
2329,重庆大学退休职工以趣会友相逢赛场,459,38.25
2330,运动会赛场上的异国面孔,455,37.916666666666664
2331,短跑冠军挑战长跑毫无压力：800米决赛轻松夺冠,1323,100.0
2332,卫冕成功 他说想要四连冠,501,41.75
2333,你不知道的运动会之志愿者篇,5295,100.0
2334,你不知道的春运会之新闻团队,565,47.083333333333336
2335,雄鹰展翅，势不可挡,284,23.666666666666668
2336,巾帼风采 青春飞扬,324,27.0
2337,重庆大学2018年春季运动会研究生女子400米比赛圆满结束,565,47.083333333333336
2338,跃进的青春,272,22.666666666666668
2339,青春喝彩 追求卓越,247,20.583333333333332
2340,重庆大学2018年春季田径运动会本科生女子迎面接力赛顺利进行,389,32.416666666666664
2341,重庆大学2018年春季田径运动会本科女子1500米比赛顺利举行,504,42.0
2342,计算机学院举行党委理论中心组学习及党委扩大会,281,23.416666666666668
2343,重庆大学2018年研究生篮球联赛正式开赛,985,82.08333333333333
2344,法学院举办读书会党课培训班夯实党建基础,303,25.25
2345,重庆大学举行2018年本科男子跳高比赛,739,61.583333333333336
2346,建管学院举行“SUN”计划之“画你胡哨”创意涂鸦大赛,465,38.75
2347,冷风难凉少年意 热血挥洒勇夺金,359,29.916666666666668
2348,化学化工学院本科一支部召开组织生活会,268,22.333333333333332
2349,化工学院在2018春季田径运动会中取得佳绩,357,29.75
2350,运动会专访之土木学院王飞专访,300,25.0
2351,21天心灵洗礼第一次线下活动心有灵犀顺利举行,391,32.583333333333336
2352,挥洒汗水 绽放青春,247,20.583333333333332
2353,“重大味道”，燃烧烹饪美食的激情,363,30.25
2354,计算机学院召开推优入党答辩会,701,58.416666666666664
2355,光电健儿，很棒！,340,28.333333333333332
2356,重庆大学2018年春季田径运动会本科女子4×100米比赛顺利进行,637,53.083333333333336
2357,烹然心动之“果蔬大作战”——舌尖上的重大第三季·复赛,330,27.5
2358,计算机学院2018年春季运动会,563,46.916666666666664
2359,土木学院举行“就业前传”初体验暨土木学院模拟招聘大赛,307,25.583333333333332
2360,舌尖上的“重大味道”,349,29.083333333333332
2361,计算机学院开展2015级简历制作及面试技巧培训讲座,448,37.333333333333336
2362,计算机学院开展第十二届国家级创业项目申报答辩会,255,21.25
2363,计算机学院开展第四届互联网+大学生创新创业大赛动员宣讲会,282,23.5
2364,青春路上莫停歇,319,26.583333333333332
2365,重庆大学领导参加离退休党委支部书记（扩大）学习会,437,36.416666666666664
2366,加强国防教育普及国防技能——记重庆大学第七届国防教育月之实弹射击活动,604,50.333333333333336
2367,圆“沙场”梦，诉国防情 ——重庆大学第七届国防教育系列活动之 “真人CS战术对抗”如期“开战”,277,23.083333333333332
2368,国家卫计委科研所马旭所长一行访问通信工程学院,862,71.83333333333333
2369,创运动佳绩，展化院风采,258,21.5
2370,虎溪校区基层党组织召开党建工作交流会,548,45.666666666666664
2371,建管学院举办世界地球日专题活动,399,33.25
2372,第四届“奔跑吧，重大”研究生趣味赛落幕,327,27.25
2373,图书馆举办第二届“世界读书日”读者主题活动观摩会,451,37.583333333333336
2374,祝贺继教学院在校运会中取得团体总分女子第三好成绩,308,25.666666666666668
2375,建筑城规学院第七期“雏鹰计划”第四讲顺利开展,254,21.166666666666668
2376,第六届卓越大学联盟高校工会工作会议在我校召开,496,41.333333333333336
2377,档案馆党支部开展主题学习活动,361,30.083333333333332
2378,法学院2015级2017-2018学年第二学期第一次年级大会举行,809,67.41666666666667
2379,法学院举行2014级考研与就业经验分享交流会,324,27.0
2380,经管学院“往事如风，心归少年”志愿活动圆满结束,290,24.166666666666668
2381,旭日东升，迎风飘扬,273,22.75
2382,师生齐心，软院合唱排练进行中,337,28.083333333333332
2383,深藏不露 重大学生中竟有“厨神”出没,500,41.666666666666664
2384,一小时公益行，一辈子公益人,275,22.916666666666668
2385,植公益之愿 开善行之花,267,22.25
2386,重庆大学科协召开2018年重庆大学科学营工作研讨会,392,32.666666666666664
2387,重庆大学高教所师生参加“首届西部高教论坛”,548,45.666666666666664
2388,重庆大学召开博士后工作座谈会,757,63.083333333333336
2389,燃情经管 运动不止,289,24.083333333333332
2390,创新展现风采，创业追逐梦想,324,27.0
2391,寻根溯源：重庆大学最早的历史记录,2919,100.0
2392,桂林理工大学来访与建筑图学课群组开展教学研讨,323,26.916666666666668
2393,土木学院教师参加“在线开放课程建设与应用研讨会”,379,31.583333333333332
2394,重庆大学辩论赛小组赛计算机VS建管顺利开展,11431,100.0
2395,青春年少，奋勇拼搏,350,29.166666666666668
2396,档案馆组织召开2018年全校兼职档案员业务培训会,570,47.5
2397,大数据与软件学院本科2015级开展考研经验分享会,275,22.916666666666668
2398,重庆大学新闻宣传记者团获“重庆市高校优秀社团”荣誉称号,330,27.5
2399,土木学院举行第四届土木好声音初赛,344,28.666666666666668
2400,重庆大学大学生创新实践中心举办区块链讲座,691,57.583333333333336
2401,情洒黄发家 爱送皓首人,346,28.833333333333332
2402,重庆市“英才计划”化学学科学员补录工作结束,339,28.25
2403,计算机学院参加重庆大学2018年春季田径运动会斩获佳绩,403,33.583333333333336
2404,沙坪坝街道办事处单大国书记一行到大学科技园进行交流座谈,753,62.75
2405,经管学院举行2018MPAcc校外导师授聘仪式暨师生见面会,725,60.416666666666664
2406,重庆大学生物工程学院与江小白酒业共建实习基地签约仪式圆满落幕,522,43.5
2407,宁立志教授来法学院就“市场监管新格局下的知识产权与竞争法”作学术解读,630,52.5
2408,万物拼搏正当时,346,28.833333333333332
2409,绿服队成举办“让绿永存，与林共生”四叶草活动,307,25.583333333333332
2410,重庆大学图书馆举办“相约星期一，相约读书日”知识竞答,458,38.166666666666664
2411,国家社科基金重大项目首席专家项久雨教授做客“红岩讲坛”,1170,97.5
2412,《当代党员》：“镁”梦成“金” 潘复生院士的镁合金研发之路,2551,100.0
2413,机械研究生九支部“两会”知识竞赛,257,21.416666666666668
2414,大数据与软件学院“小小新”微信公众号形象征集大赛颁奖仪式,313,26.083333333333332
2415,一马当先，运动无限——专访材料学院优秀运动员闵玲,322,26.833333333333332
2416,荐好书，识自然,288,24.0
2417,计算机学院开展“4.15”国家安全教育系列宣传,243,20.25
2418,足球不惧风雨 雨战进行到底,592,49.333333333333336
2419,资环学院研究生在2018年重庆大学春季运动会中取得优异成绩,278,23.166666666666668
2420,重庆大学举行2018年学生资助工作研讨会,481,40.083333333333336
2421,就业中心举办就业指导工作坊第19期之“无领导小组面试”活动,412,34.333333333333336
2422,深圳宝安人大代表履职能力提升培训在重庆大学新闻学院开班,770,64.16666666666667
2423,重庆大学离退休党委柏树林二支部赴贵州开展特色党组织活动,385,32.083333333333336
2424,重庆大学在全国第五届大学生艺术展演活动中喜获佳绩,2450,100.0
2425,新西兰奥克兰大学助理教授Alice Chang-Richards举办学术讲座,343,28.583333333333332
2426,教育部副部长杜占元一行来重庆大学调研,5240,100.0
2427,建筑城规学院举行心理健康访谈方法技术学习讲座,283,23.583333333333332
2428,2018海上风电基础设施发展高端论坛在重庆圆满举行,890,74.16666666666667
2429,机械研班级班长、副书记常务会议顺利召开,325,27.083333333333332
2430,走进人大代表--机械研究生一支部组织同学参观三磨海达磨床有限公司,433,36.083333333333336
2431,材料学院研究生金材三支部“微党建”新平台成功评选为全国高校“两学一做”支部风采展示活动工作案例作品,339,28.25
2432,我校召开2018年国家自然科学基金专题报告会,744,62.0
2433,中共重庆大学第十三届委员会召开第六次全体(扩大)会议,2458,100.0
2434,资环学院党委理论学习中心组开展专题学习会,266,22.166666666666668
2435,马克思主义学院院长（代）肖铁岩带队到天津高校调研,833,69.41666666666667
2436,继教学院3D中心召开大学生职业规划主题班会,308,25.666666666666668
2437,重庆大学思政工作者学习贯彻党的十九大精神专题培训班在京举行,1175,97.91666666666667
2438,机械工程学院党委举行理论学习中心组进行2018年第三次（扩大）学习会,297,24.75
2439,机关党委理论学习中心组开展专题学习,710,59.166666666666664
2440,资环研究生篮球队重庆大学研究生篮球赛首战告捷,469,39.083333333333336
2441,湖南师范大学一行调研校史馆工作,1340,100.0
2442,联合办学结硕果 《中国日报》报道重庆大学-辛辛那提大学联合学院,2760,100.0
2443,表彰先进树典型，创先争优当标兵 --材料学院金材研究生三支部创先争优表彰大会,337,28.083333333333332
2444,城环学院党支部开展“新时代，新联合，新力量”趣味运动会,489,40.75
2445,海信日立“新产品新技术应用奖”大赛启动仪式成功举办,393,32.75
2446,青春正当时，国家政法入我耳,305,25.416666666666668
2447,动力工程学院篮球队成功晋级八强,292,24.333333333333332
2448,“深入学习贯彻宪法，站在新的历史起点再出发”,279,23.25
2449,群英逐鹿，谁主篮坛,438,36.5
2450,邂逅传统民俗 品味文艺精粹,411,34.25
2451,重庆市黄埔军校同学会向我校图书馆捐赠《记述—重庆黄埔同学诗文集》,522,43.5
2452,继教学院3D培训中心召开“五一”假期安全教育班会,264,22.0
2453,学部联合党支部开展观摩校企联合人才培养实践活动,827,68.91666666666667
2454,传美食文化，创重大味道,306,25.5
2455,我的未来我做主,379,31.583333333333332
2456,经管学院“梦的解析”心理讲座成功举办,385,32.083333333333336
2457,2018虎溪校区入党积极分子培训开班仪式,1185,98.75
2458,新闻学院为深圳宝安举办人大代表履职能力提升培训班,571,47.583333333333336
2459,继往开来，不忘初心,318,26.5
2460,我们一起学两会,241,20.083333333333332
2461,中英健康医疗大数据论坛英方嘉宾访问重庆大学大数据与软件学院,560,46.666666666666664
2462,通信工程学院教工电子系党支部开展 “为‘双一流’建设服务之人才培养”主题党日活动,321,26.75
2463,虎溪党工委和化学化工学院党委、药学院党委联合开展入党积极分子培训,233,19.416666666666668
2464,我校举办少数民族学生国家安全教育培训讲座,517,43.083333333333336
2465,博雅学院党委行政教工支部参观红岩村,377,31.416666666666668
2466,建管学院和材料学院联合举办“奇思妙箱”环保活动,373,31.083333333333332
2467,北京市高校思想政治理论课特级教师沈震副教授应邀给重庆大学本科生讲授《思想道德修养与法律基础》示范课,718,59.833333333333336
2468,重大学子化身厨神 创造美妙味觉体验,323,26.916666666666668
2469,重庆大学四院联合研究生足球联赛圆满结束,235,19.583333333333332
2470,材料科学与工程学院2017级年级大会顺利召开,275,22.916666666666668
2471,奇思妙“箱”环保之旅,207,17.25
2472,拜谒革命圣地 弘扬红岩精神,325,27.083333333333332
2473,拜谒革命圣地 弘扬红岩精神,184,15.333333333333334
2474,五一节日，安全先行,332,27.666666666666668
2475,践行两会精神，光电堡垒在身边,332,27.666666666666668
2476,太阳能人工光合成：实现人类生产太阳燃料之梦,765,63.75
2477,图书馆第23届世界读书日活动之学科专家荐书,321,26.75
2478,大数据与软件学院积极准备大合唱活动,350,29.166666666666668
2479,重庆大学教师参加2018年卓越联盟高校通识课程教学工作研讨会,541,45.083333333333336
2480,重庆大学缙云论坛举办“想到了，就豁出去”专题报告,328,27.333333333333332
2481,对外经济贸易大学蒋庆哲书记一行到重庆大学调研,1860,100.0
2482,“第九届海峡两岸青年学子科技交流活动”重庆大学学子选拔工作完成,550,45.833333333333336
2483,我校优秀校友方曙光先生回母校参加创新创业交流座谈,893,74.41666666666667
2484,中南大学唐海波教授应邀来我校进行大学生心理危机干预培训讲座,1049,87.41666666666667
2485,航空航天学院基层党组织“走进宗申”主题党日活动顺利开展,437,36.416666666666664
2486,软件外语新闻三院党委党校联合开展第一期入党积极分子培训班,281,23.416666666666668
2487,四川大学匹茨堡学院领导赴重庆大学—辛辛那提大学联合学院调研国际化办学,592,49.333333333333336
2488,重庆市高校图工委信息技术应用专委会成功举办2018开放学术论坛,276,23.0
2489,重庆大学2017-2018学年（春）第三十届研究生分会主席联席会议在建筑城规学院举行,298,24.833333333333332
2490,研究生篮球联赛第四轮顺利进行,233,19.416666666666668
2491,周宇研究员参加特聘教授聘任仪式并做客工程科学前沿讲坛,450,37.5
2492,重庆大学举行2017-2018学年“轩辕种子助学金”颁奖仪式,1524,100.0
2493,党委党校2018年发展对象培训工作正式启动,620,51.666666666666664
2494,材料学院围绕“双一流”建设召开系列研讨会,332,27.666666666666668
2495,校工会举办2018年教职工钓鱼比赛,976,81.33333333333333
2496,重大研究生联赛材料惜败航空止步小组赛,367,30.583333333333332
2497,化学化工学院研究生第七党支部与药学院本科生支部联合开展组织生活,209,17.416666666666668
2498,逢春色之满园 赏化学之奥妙,299,24.916666666666668
2499,五四评优之2017-2018学年优秀学生会答辩大会,1288,100.0
2500,重庆大学厨艺大赛圆满结束,834,69.5
2501,新闻学院为深圳宝安举办人大代表履职能力提升培训班,432,36.0
2502,新闻学院新闻传播学硕士学位授权点顺利通过专家评审,1250,100.0
2503,档案馆党支部集体观看《厉害了，我的国》,227,18.916666666666668
2504,仉文岗教授获得SCI优秀审稿人荣誉称号,778,64.83333333333333
2505,材料学院第二期入党积极分子培训如期举行,263,21.916666666666668
2506,妙语连珠 才辩无双,612,51.0
2507,马克思主义学院进行本科思想政治理论课2018版新教材 出版后的首次集体备课,794,66.16666666666667
2508,弘扬红岩精神，坚定理想信念,2098,100.0
2509,炽诚新声，放肆青春,326,27.166666666666668
2510,2017级材料科学与工程（总）专业方向介绍会顺利举行,474,39.5
2511,材料学院讲师曹宇老师的科研与生活,371,30.916666666666668
2512,程曼丽教授谈“大国博弈下的国家战略传播：以中、美、俄为例”,1261,100.0
2513,朱春阳教授谈“一个学术期刊编辑眼中好论文的基本条件”,838,69.83333333333333
2514,蒋建国教授谈“研究是一门艺术”,885,73.75
2515,土木工程学院田村幸雄院士应邀参加日本驻华大使馆春季交流会,468,39.0
2516,甘于寂寞做科研 立于基础求发展,762,63.5
2517,大数据与软件学院本科生一支部召开组织生活会,269,22.416666666666668
2518,软件新闻外语三院党委党校联合组织入党积极分子观影活动,276,23.0
2519,本科生二支部集体学习乡村振兴战略,304,25.333333333333332
2520,建筑城规学院研究生分团委荣获“重庆大学优秀研究生分团委”称号,241,20.083333333333332
2521,建筑城规学院第七期“雏鹰计划”第五讲顺利开展,265,22.083333333333332
2522,电气工程学院本科2015级考研保研就业系列讲座落幕,722,60.166666666666664
2523,人民网:有颜又有才 重庆“95后”大学生自导自演川剧《白蛇传》,1821,100.0
2524,土木工程学院顺利通过五个研究生学位授权点专家现场评估,596,49.666666666666664
2525,重庆大学创新创业项目在重庆市“五小”创新晒活动中取得优异成绩,446,37.166666666666664
2526,珍爱生命，关注安全,619,51.583333333333336
2527,通信工程学院顺利通过学位授权点现场评估,440,36.666666666666664
2528,张宗益校长一行访问辛辛那提大学 出席联合学院首届学生毕业典礼,4669,100.0
2529,共读青春芳华,376,31.333333333333332
2530,物理学院党委党校第一期课程培训开班,305,25.416666666666668
2531,就业中心举办职通讲坛第57期职场经验分享会讲座,358,29.833333333333332
2532,虎溪校区举行“五一”劳动节升国旗仪式,450,37.5
2533,重庆大学举办少数民族学生国家安全教育培训讲座,228,19.0
2534,重庆大学图书情报与档案管理硕士点顺利通过专家现场评估,765,63.75
2535,市委常委、组织部长胡文容来校看望慰问潘复生院士,3303,100.0
2536,研究生篮球联赛经管学院对战公管学院告捷,290,24.166666666666668
2537,湖北三峡职业技术学院图书馆到重庆大学图书馆参观交流,413,34.416666666666664
2538,虎溪党工委入党积极分子培训班第二课开讲,178,14.833333333333334
2539,“21天心灵洗礼”心灵故事会顺利举行,359,29.916666666666668
2540,【建管】重庆大学雅居乐未来π基金签约仪式顺利举办,543,45.25
2541,【建管】第一届“建管之声”歌手大赛决赛顺利举办,248,20.666666666666668
2542,【建管】建管学院研团委、研团委书记张雅恬分别荣获“优秀研究生分团委”、“优秀研究生分团委书记”,306,25.5
2543,【建管】生态工业园智慧节能学术讲座暨SIP项目成果扩散会圆满举办,359,29.916666666666668
2544,【建管】英国伦敦大学皇家霍洛威学院副教授曾敬涵来建管学院开展“一带一路和国际战略”主题讲座,577,48.083333333333336
2545,资环学院开展“争做四有教师、培育时代新人”教职工4月专题政治理论学习,231,19.25
2546,重大青年，复兴民族兮，誓作前锋,366,30.5
2547,他的思考带给我们答案,1253,100.0
2548,就业中心举行生涯个体咨询教师培训,308,25.666666666666668
2549,重庆大学离退休老同志纷纷收看纪念马克思诞辰200周年大会电视直播,466,38.833333333333336
2550,会议中心组织观看《厉害了，我的国》,1376,100.0
2551,研究生院（党委研究生工作部）党支部组织学习“习近平总书记在北京大学师生座谈会上的重要讲话”,306,25.5
2552,研究生院（党委研究生工作部）党支部组织观看爱国主义电影《厉害了，我的国》,410,34.166666666666664
2553,校党委书记周旬走进团日活动 与青年学生畅谈新时代的奋斗与担当,1192,99.33333333333333
2554,马克思主义学院召开哲学学位授权点现场评估会,375,31.25
2555,听习总书记讲话，学马克思主义精神,1284,100.0
2556,机械研究生九支部开展“弘扬五四精神，奉献火热青春”党日活动,499,41.583333333333336
2557,重庆大学师生积极收看纪念马克思诞辰200周年大会,2862,100.0
2558,建筑城规学院开展入党积极分子党课学习活动,492,41.0
2559,第六届“纸板建构季”竞赛活动小学组开课啦,417,34.75
2560,2018年第六届“重庆大学建造季”正式启动,671,55.916666666666664
2561,保卫处热议习总书记在北京大学师生座谈会的讲话,332,27.666666666666668
2562,党委组织部支部组织收看纪念马克思诞辰200周年大会,893,74.41666666666667
2563,经管学院16级能源经济团支部“不忘初心，牢记使命”五四团日活动成功举办,297,24.75
2564,公共管理学院党委组织“习近平总书记在北京大学师生座谈会上的讲话” 专题学习会,401,33.416666666666664
2565,回忆峥嵘岁月，学习革命前辈——研工部组织研究生观看《横空出世》,571,47.583333333333336
2566,机械工程学院党委检查学院各党支部组织生活开展情况,274,22.833333333333332
2567,马克思学院师生观看“马克思诞辰200周年纪念大会”直播并展开热烈讨论,516,43.0
