tags,hits,count,hits_grade
中国共产党,1369,5,13.69
专题,3287,12,13.695833333333335
政治学习会,274,1,13.7
迎新游园活动,274,1,13.7
储备干部,274,1,13.7
大学生心理健康教育讲座,274,1,13.7
银行网申技巧,274,1,13.7
濠镜研究生论坛,274,1,13.7
秋招,274,1,13.7
离退休党委理论学习中心组,274,1,13.7
蓝图,274,1,13.7
祝文君,274,1,13.7
本科生二支部支部,274,1,13.7
BIM,1371,5,13.71
规划,1097,4,13.7125
家长,823,3,13.716666666666665
写作,1372,5,13.72
记者站,549,2,13.725
技术培训,549,2,13.725
路线,549,2,13.725
触摸科技,1647,6,13.725
宁德时代,275,1,13.75
学院年级大会,275,1,13.75
2018级学生干部座谈会,275,1,13.75
论坛交流,275,1,13.75
国际结构工程教育会议,275,1,13.75
2019管科学院,275,1,13.75
政治伦理学,275,1,13.75
健身操,275,1,13.75
班级趣味运动赛,275,1,13.75
罗滌,275,1,13.75
考研经验,275,1,13.75
猜灯谜,275,1,13.75
新生篮球赛,1375,5,13.75
摄影大赛,550,2,13.75
企业开放日,275,1,13.75
张邦辉,275,1,13.75
研究生委员会,275,1,13.75
演讲与口才协会配音大赛,275,1,13.75
五中院,275,1,13.75
中国伦理学会,275,1,13.75
参观活动,1101,4,13.7625
郭明义爱心团队,2207,8,13.79375
阿里,276,1,13.8
礼嘉,276,1,13.8
直流式教学风洞,276,1,13.8
心理健康活动,276,1,13.8
技术应用,276,1,13.8
操作培训,276,1,13.8
合班,276,1,13.8
心理健康节,552,2,13.8
安全教育工作会,276,1,13.8
师生座谈会,276,1,13.8
长寿区预防犯罪法治教育基地,276,1,13.8
云计算讲座,276,1,13.8
重庆大学历史文化研究中心,276,1,13.8
2018级新生见面会,276,1,13.8
思芮特,276,1,13.8
调研成果交流,276,1,13.8
测量,276,1,13.8
中小企业,276,1,13.8
人文学部,553,2,13.825
爱国主义影片,553,2,13.825
微电子与通信工程学院,1936,7,13.828571428571427
共克时艰,830,3,13.833333333333336
毕业创作,277,1,13.85
意大利贝加莫大学,277,1,13.85
薪酬制度改革,277,1,13.85
心灵之窗,277,1,13.85
工程专业全英文课程,277,1,13.85
工培中心,554,2,13.85
沙场,277,1,13.85
退休职工,277,1,13.85
专利挖掘实务,277,1,13.85
专利知识讲座,277,1,13.85
钢结构毕业设计,277,1,13.85
交流展,277,1,13.85
年度考核会议,277,1,13.85
音乐节,555,2,13.875
北京交通大学,556,2,13.9
胜城,278,1,13.9
校办党支部,278,1,13.9
信访,278,1,13.9
短期,278,1,13.9
重庆市文化委员会,278,1,13.9
磁性液体,278,1,13.9
参观革命遗址,278,1,13.9
易班工作培训交流会,278,1,13.9
校园通信一站式服务平台,278,1,13.9
沟通,278,1,13.9
多平台混合教学,278,1,13.9
新闻稿写作培训会,278,1,13.9
学科服务,835,3,13.916666666666664
螺丝钉,279,1,13.95
计财处,279,1,13.95
原版,558,2,13.95
通过教育部评估,279,1,13.95
考研复试,279,1,13.95
宪法,279,1,13.95
研究生学术活动月,279,1,13.95
北理工,279,1,13.95
理学部硕博论坛,279,1,13.95
防疫工作,279,1,13.95
敬老助老,279,1,13.95
低碳,279,1,13.95
啦啦操决赛,279,1,13.95
优秀成绩,279,1,13.95
学在中国,279,1,13.95
胡更开,279,1,13.95
王任林,279,1,13.95
阳光行动,279,1,13.95
舍小家为大家,279,1,13.95
副校长廖瑞金参加博雅学院纪念五四运动100周年主题团日活动,279,1,13.95
委员,1674,6,13.95
调剂技巧,279,1,13.95
新生推荐阅读书目,279,1,13.95
研究生毕业音乐会,279,1,13.95
中心组学习,3632,13,13.969230769230768
体育,1957,7,13.978571428571426
资环,1119,4,13.9875
班级,2519,9,13.994444444444445
六十周年,280,1,14.0
揭幕战,280,1,14.0
山东禹城,280,1,14.0
饮食,280,1,14.0
重点建设,280,1,14.0
2019年研究生足球联赛,280,1,14.0
安全重庆大学,280,1,14.0
计算机学院迎新晚会,280,1,14.0
开放研究,280,1,14.0
生命安全教育,280,1,14.0
联合党课,280,1,14.0
成果展览,280,1,14.0
体制改革,1121,4,14.0125
环保局,281,1,14.05
创新竞赛,281,1,14.05
重庆大学—金科地产精英人才培养计划,281,1,14.05
图形图像,281,1,14.05
国庆70周年,281,1,14.05
电子信息工程,281,1,14.05
公管学院党委,281,1,14.05
首批高校国家知识产权信息服务中心,281,1,14.05
CSIG,281,1,14.05
生威,281,1,14.05
留学深造,281,1,14.05
智能管理,281,1,14.05
智能建造,281,1,14.05
什邡,281,1,14.05
白江,281,1,14.05
海内外优秀青年学者；论坛；机械工程学院,281,1,14.05
访学,1405,5,14.05
公职,562,2,14.05
房地产的前景,281,1,14.05
主题党团活动,1970,7,14.071428571428573
学生代表大会,1126,4,14.075
敬老院,1971,7,14.078571428571427
五四精神,3098,11,14.08181818181818
篮球队,1972,7,14.085714285714287
统战工作座谈会,282,1,14.1
申报交流会,282,1,14.1
节约型公共机构示范单位,282,1,14.1
小家电维修,282,1,14.1
志愿行,282,1,14.1
重庆大学电气工程学院,282,1,14.1
PPT定制培训,282,1,14.1
特藏部,282,1,14.1
主题调研,282,1,14.1
参演,564,2,14.1
黎立博士,282,1,14.1
SPRT,282,1,14.1
学习总书记讲话,282,1,14.1
面试讲座,282,1,14.1
传拓体验,282,1,14.1
主题当日,565,2,14.125
专业实习,565,2,14.125
情绪,565,2,14.125
使命行,2261,8,14.13125
大数据与软件学院,25720,91,14.131868131868131
集体,1132,4,14.15
ps培训,283,1,14.15
工程测量,283,1,14.15
军训征文,283,1,14.15
重庆英才计划,283,1,14.15
离退休离退休党委,283,1,14.15
遇见,283,1,14.15
美丽村镇,283,1,14.15
方法,283,1,14.15
泰国勿洞市孔子学院,283,1,14.15
突发事件应急处置,283,1,14.15
学术年会,1133,4,14.1625
警示教育,567,2,14.175
保密,567,2,14.175
红旗班,567,2,14.175
期末,851,3,14.183333333333335
党校,5110,18,14.194444444444446
伟大奇迹,284,1,14.2
感恩节,284,1,14.2
毕业班,568,2,14.2
抗击,284,1,14.2
建筑环境领域,284,1,14.2
学生宣讲团,284,1,14.2
弘韵情深,284,1,14.2
海外孔院,284,1,14.2
校史编写组,284,1,14.2
心声,284,1,14.2
用心爱,284,1,14.2
停课不停学不停教,284,1,14.2
酉阳,284,1,14.2
化学化工学院开展毕业生集中走访活动,284,1,14.2
镁化生活杯,284,1,14.2
雄鹰,284,1,14.2
境外升学指导,284,1,14.2
钓鱼比赛,284,1,14.2
防疫抗疫,284,1,14.2
先辈,284,1,14.2
继续教育学院,3412,12,14.216666666666665
博士生社会实践服务团,569,2,14.225
寻访校友,569,2,14.225
商贸服务中心党支部,1139,4,14.2375
美国文学研究会,285,1,14.25
平凡,285,1,14.25
十九大专题学习会,285,1,14.25
大庆典,285,1,14.25
换届选举大会,855,3,14.25
坚守,285,1,14.25
巴渝文化,285,1,14.25
嵌入式学科服务,285,1,14.25
两弹一星精神,285,1,14.25
重庆川仪,285,1,14.25
群众,285,1,14.25
五四精神学习会,285,1,14.25
嘉陵之子,570,2,14.25
考研交流会,285,1,14.25
知校爱校,285,1,14.25
新生入学教育活动,285,1,14.25
电气工学院,285,1,14.25
西迁精神,285,1,14.25
专题片,571,2,14.275
理论学习中心组,2001,7,14.292857142857143
实验中心发展,286,1,14.3
网上服务大厅,286,1,14.3
三峡博物馆,858,3,14.3
科普教育,286,1,14.3
信息化服务,286,1,14.3
第六期,286,1,14.3
经管科协,286,1,14.3
华蓥山,286,1,14.3
实验教学质量提升,286,1,14.3
计算机义诊,286,1,14.3
2018年全国大学生电子设计竞赛模拟电子系统设计专题邀请赛,286,1,14.3
第三次岩石力学与工程学术大会,286,1,14.3
保密培训,286,1,14.3
西南五省市区,286,1,14.3
整改建设,286,1,14.3
航院,286,1,14.3
实验,2006,7,14.328571428571427
激情,860,3,14.333333333333336
汽车前沿技术论坛,287,1,14.35
阅读之旅,287,1,14.35
抽奖,287,1,14.35
职业规划大赛,287,1,14.35
爱国主义教育课,287,1,14.35
游学,287,1,14.35
动力杯篮球赛落下帷幕,287,1,14.35
室内设计,575,2,14.375
诗书画院,575,2,14.375
庆祝改革开放40周年,863,3,14.383333333333335
年级大会,13247,46,14.39891304347826
格拉斯哥大学,576,2,14.4
三月小幸运,288,1,14.4
生态文明,864,3,14.4
陈希荣,288,1,14.4
素拓,288,1,14.4
党主题系列活动,288,1,14.4
机械工程支部,288,1,14.4
法海,288,1,14.4
爱国主义教育,1152,4,14.4
政策宣讲讲座,288,1,14.4
足球赛,2600,9,14.444444444444446
培训考试,289,1,14.45
党务干部培训,289,1,14.45
第二届羽毛球赛,289,1,14.45
天津市科学技术局,289,1,14.45
环境生态工程专业,289,1,14.45
教育课,289,1,14.45
关注,289,1,14.45
消防讲座,578,2,14.45
招才,289,1,14.45
生态综合实习,289,1,14.45
重庆大学第一届树声前锋杯大学生冶金仿真实训竞赛,289,1,14.45
第一期暑期班,289,1,14.45
推介,289,1,14.45
引智,289,1,14.45
心理委员培训会,289,1,14.45
仇登伟,289,1,14.45
炬心,1157,4,14.4625
教育发展基金会,579,2,14.475
学生艺术团,579,2,14.475
人事处,579,2,14.475
测绘工程,869,3,14.483333333333334
河海大学,290,1,14.5
2017级安全教育大会,290,1,14.5
统战,580,2,14.5
章青,290,1,14.5
电脑,580,2,14.5
告捷,290,1,14.5
港珠澳,290,1,14.5
考研,1450,5,14.5
女篮,290,1,14.5
高校图书馆,290,1,14.5
爱在感恩节,290,1,14.5
国际顶级期刊主编,290,1,14.5
建筑图学,870,3,14.5
王磊,290,1,14.5
游园会,1162,4,14.525
动态,581,2,14.525
校属企业,581,2,14.525
寒假社会实践,1163,4,14.5375
检验检测,291,1,14.55
留学生公寓,291,1,14.55
光辉历程,291,1,14.55
传媒,2037,7,14.55
植被志,291,1,14.55
内部校准,291,1,14.55
院士专家讲座,291,1,14.55
作家书院,291,1,14.55
土木通讯社,291,1,14.55
内审,291,1,14.55
石柱县,873,3,14.55
重庆大学土木工程,291,1,14.55
闭幕,291,1,14.55
海内外优秀青年学者秋季论坛,582,2,14.55
人大常委会,291,1,14.55
土木青协,2620,9,14.555555555555554
博硕论坛,3203,11,14.55909090909091
班会,8160,28,14.571428571428573
全体大会,292,1,14.6
计算机学院党委,292,1,14.6
基层挂职锻炼,292,1,14.6
本科五支部,292,1,14.6
答辩大会,292,1,14.6
大数据专业建设,292,1,14.6
八强,292,1,14.6
拉开序幕,292,1,14.6
女生,876,3,14.6
探讨,292,1,14.6
优团,292,1,14.6
研究生分团委分会,292,1,14.6
优干,292,1,14.6
文化节,292,1,14.6
密苏里夏令营,292,1,14.6
现场教学,1169,4,14.6125
科普志愿者协会,1757,6,14.641666666666666
文化交流,586,2,14.65
逆行者,586,2,14.65
知网,293,1,14.65
开班,1465,5,14.65
智慧物管,293,1,14.65
公益跑,293,1,14.65
团支书,293,1,14.65
郭明义,293,1,14.65
比较,293,1,14.65
租赁,293,1,14.65
一流期刊,293,1,14.65
赤色,293,1,14.65
电气学院,2638,9,14.655555555555555
党组织生活,1760,6,14.666666666666664
青年论坛,881,3,14.683333333333335
联盟,1175,4,14.6875
第一讲,882,3,14.7
学习交流团出征仪式,294,1,14.7
电信,588,2,14.7
水污染,588,2,14.7
科普知识,294,1,14.7
实施细则,294,1,14.7
科普创新实验暨作品大赛,294,1,14.7
身心健康,294,1,14.7
学工系统学习研讨会,294,1,14.7
2015级,1177,4,14.7125
黄锡生,589,2,14.725
环保,2356,8,14.725
绩效工资,1179,4,14.7375
梦起绍兴,295,1,14.75
资源需求,295,1,14.75
师资培训,295,1,14.75
风险防控,295,1,14.75
杜承南,295,1,14.75
调研活动,295,1,14.75
资产公司发展定位,295,1,14.75
港珠澳大桥,295,1,14.75
环喜马拉雅,295,1,14.75
转正,295,1,14.75
环境与灾害,295,1,14.75
关爱特殊儿童,295,1,14.75
水法,295,1,14.75
与你同行,295,1,14.75
开展,590,2,14.75
建筑材料,295,1,14.75
山地资源,295,1,14.75
张宝兰,295,1,14.75
海外,2957,10,14.785
原创,1183,4,14.7875
九天,296,1,14.8
抗衰,296,1,14.8
弘深,296,1,14.8
期刊社；疫情防控期间；在线学术服务,296,1,14.8
身影,296,1,14.8
皮肤,296,1,14.8
五洋,296,1,14.8
舞者,296,1,14.8
2019年暑期赴垫江,296,1,14.8
肿瘤,296,1,14.8
图书捐赠,296,1,14.8
文化扶贫,296,1,14.8
经验交流会,593,2,14.825
简报,297,1,14.85
科学基金,297,1,14.85
文明家庭,297,1,14.85
爱心军服,297,1,14.85
理科杯,297,1,14.85
管理咨询精英挑战赛,297,1,14.85
重庆地区联络网,297,1,14.85
遵义,297,1,14.85
执法,297,1,14.85
誓作前锋,594,2,14.85
一支部,1189,4,14.8625
实验室建设,892,3,14.866666666666665
就业,5949,20,14.8725
述职述廉,2085,7,14.892857142857142
项目推进,298,1,14.9
研究生分会,298,1,14.9
Horizon2061,298,1,14.9
信息学部,1193,4,14.9125
学两会,597,2,14.925
访问交流,597,2,14.925
教职工大会,1494,5,14.94
青年教职工,598,2,14.95
Embury教授,299,1,14.95
电子信息工程专业,299,1,14.95
John,299,1,14.95
校园纪念品,299,1,14.95
中国重庆电信公司科技节,299,1,14.95
未来化学工程师协会,299,1,14.95
团学活动,299,1,14.95
以评促建,299,1,14.95
毕业生教育活动,299,1,14.95
仪器学科院长论坛,299,1,14.95
David,299,1,14.95
政府会计,299,1,14.95
汽车学院,2095,7,14.964285714285714
党风廉政建设,898,3,14.966666666666665
香港城市大学,599,2,14.975
人事人才政策宣讲,300,1,15.0
意象,300,1,15.0
安全教育,5400,18,15.0
田鑫教授,300,1,15.0
急救技能,300,1,15.0
专业硕士,300,1,15.0
电子系,600,2,15.0
校办,300,1,15.0
校友大讲坛,300,1,15.0
春季田径运动会,300,1,15.0
成果汇报会,300,1,15.0
分团委书记,300,1,15.0
新兴际华集团,300,1,15.0
王飞专访,300,1,15.0
学科专家,600,2,15.0
2018届毕业研究生,300,1,15.0
调研会,300,1,15.0
走访贵阳昆明校友,300,1,15.0
佛罗里达国际大学,300,1,15.0
保密宣传,601,2,15.025
实习,1803,6,15.025
课堂教学,902,3,15.033333333333335
中学生,301,1,15.05
文明的轱辘,301,1,15.05
重庆建川博物馆,301,1,15.05
研究生班干部,301,1,15.05
工作安排,301,1,15.05
前沿卓越,301,1,15.05
资格考试,301,1,15.05
安全与应急技能大赛,301,1,15.05
2019新年,301,1,15.05
首战告捷,301,1,15.05
开展活动,301,1,15.05
精准医疗,301,1,15.05
学术研讨,301,1,15.05
五个一百,603,2,15.075
口述,603,2,15.075
入党,1810,6,15.083333333333336
西南交通大学,905,3,15.083333333333336
朱澄,302,1,15.1
吴德绳,302,1,15.1
退伍优秀标兵,302,1,15.1
大会报告,302,1,15.1
独幕剧,604,2,15.1
西部高校电工学研究会,302,1,15.1
支书,302,1,15.1
新型冠状病毒感染的肺炎,302,1,15.1
静水流深——朱宣咸,302,1,15.1
记者节,302,1,15.1
升旗仪式,1510,5,15.1
篮球赛总决赛,302,1,15.1
期末年级大会,604,2,15.1
双方学者,302,1,15.1
朱江父子作品展,302,1,15.1
国际顾问,302,1,15.1
毕业,3022,10,15.11
关爱生命,907,3,15.116666666666665
何培斌教授,605,2,15.125
建筑教育,303,1,15.15
知识风暴竞赛,303,1,15.15
读书会,303,1,15.15
重庆大学建筑工程制图协会,303,1,15.15
头脑王者,303,1,15.15
2017年第45次,303,1,15.15
住宅能源与环境,303,1,15.15
公共政策,303,1,15.15
消防宣传,303,1,15.15
教学模式,303,1,15.15
安全培训会,303,1,15.15
秋季趣味运动会,303,1,15.15
亚特兰大暑期项目,303,1,15.15
志愿服务,5458,18,15.161111111111111
机关分工会,607,2,15.175
离退休工作,1518,5,15.18
心理健康活动月,911,3,15.183333333333335
升级,304,1,15.2
访谈活动,304,1,15.2
改造,304,1,15.2
系统,304,1,15.2
建筑图学研究所,304,1,15.2
《党章》,304,1,15.2
支部活动,608,2,15.2
授牌,608,2,15.2
中国航天日,608,2,15.2
毕业生典范,304,1,15.2
民进,912,3,15.2
李家华,304,1,15.2
监控,304,1,15.2
完成,304,1,15.2
新鸿基地产郭氏基金,304,1,15.2
上山采药：物与实践的地方汇聚,304,1,15.2
抗击疫情,1825,6,15.208333333333336
演讲与口才协会,1521,5,15.21
干部培训,1522,5,15.22
暑假分享会,609,2,15.225
绩效考核,914,3,15.233333333333334
培训中心,6402,21,15.242857142857142
马雷,305,1,15.25
宣讲活动,305,1,15.25
液化空气（中国）投资有限公司,305,1,15.25
小家,305,1,15.25
社会动员,305,1,15.25
高校思政理论课,305,1,15.25
小组三,305,1,15.25
安全生产月,610,2,15.25
健康中国,305,1,15.25
联谊活动,305,1,15.25
数统学院,1220,4,15.25
能源与动力工程,305,1,15.25
分论坛举办,305,1,15.25
生涯规划,1525,5,15.25
爱国；红色；新时代,305,1,15.25
七一系列主题教育活动,305,1,15.25
家乡,611,2,15.275
羽林争霸,1222,4,15.275
高校科学营,917,3,15.283333333333335
合唱团,917,3,15.283333333333335
安全知识,612,2,15.3
开题,306,1,15.3
团课,306,1,15.3
科普海报设计,306,1,15.3
中华人民共和国史研究中的热点和难点问题,306,1,15.3
建研集团,306,1,15.3
优秀研究生分团委书记,306,1,15.3
优秀研究生分团委,306,1,15.3
十九大学习交流会,306,1,15.3
美食文化,306,1,15.3
天文爱好者交流会,306,1,15.3
师生座谈,306,1,15.3
圆满成功,306,1,15.3
支部组织生活会民主评议党员,306,1,15.3
旧城改造,306,1,15.3
季军,920,3,15.333333333333336
硕博论坛,614,2,15.35
人民,307,1,15.35
创业实践培训,307,1,15.35
陈思和,307,1,15.35
德国波恩大学终身教授,307,1,15.35
微视频大赛,307,1,15.35
哈佛,921,3,15.35
土工程学院,307,1,15.35
顺利举行,614,2,15.35
土木学院模拟招聘大赛,307,1,15.35
四叶草活动,307,1,15.35
土木工学院,307,1,15.35
绿色环保,307,1,15.35
90周年校庆系列活动,307,1,15.35
暑期访学,921,3,15.35
麻省理工,921,3,15.35
全国青少年电子信息智能创新大赛,614,2,15.35
党风廉政,1535,5,15.35
世界性因素,307,1,15.35
浅谈音韵学知识在古代文史研究中的运用,307,1,15.35
中国文学,307,1,15.35
我校,307,1,15.35
重庆大学土木工程学院,1229,4,15.3625
重庆大学知识产权信息服务中心,615,2,15.375
校团委,615,2,15.375
石柱之行,308,1,15.4
个体,308,1,15.4
联络网会议,308,1,15.4
学院主办,308,1,15.4
白江小学支教,308,1,15.4
学习风格,308,1,15.4
微微星辰支教团,308,1,15.4
教职工排球友谊赛,308,1,15.4
Vissche,308,1,15.4
荷兰代尔夫特理工大学教授,308,1,15.4
志愿,616,2,15.4
两级管理,308,1,15.4
《条例》,308,1,15.4
黄鹿,308,1,15.4
垃圾清扫,308,1,15.4
r管科学院讲座,308,1,15.4
Henk,308,1,15.4
党史知识,308,1,15.4
精神扶贫,308,1,15.4
成绩,308,1,15.4
前沿讲坛,2773,9,15.405555555555555
青少年,1541,5,15.41
活动月,617,2,15.425
研团委研会,309,1,15.45
统战文化走廊,309,1,15.45
服务队,309,1,15.45
学生职业发展与就业指导中心,309,1,15.45
电视台采访,309,1,15.45
谢菲尔德大学,309,1,15.45
心灵活动,309,1,15.45
民营航天,309,1,15.45
来凤小学,309,1,15.45
经济与工商管理学院,309,1,15.45
授课竞赛全国一等奖,309,1,15.45
骗局,309,1,15.45
基层就业模拟,309,1,15.45
创意编程决赛,309,1,15.45
大连理工,309,1,15.45
郑勇刚,309,1,15.45
重大师生,309,1,15.45
重庆市青少年STEAM科创大赛,309,1,15.45
副校长明炬,309,1,15.45
资环学生十杰,309,1,15.45
本科班,928,3,15.466666666666665
自然,619,2,15.475
教育培养,310,1,15.5
班歌班旗大赛,620,2,15.5
电气之光,310,1,15.5
建材人生,310,1,15.5
夷陵中学,310,1,15.5
牢记使命主题党课,310,1,15.5
